Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",AC6jw2kt753204742707,WA1yeo5jn291916021818,,WA1yeo5jn291916021818,WC1hthyhp2c1902776147,[data-test='product-01KPXA8E28XAB4HZ66VDQCWSN9'],,a,/product/01KPXA8E28XAB4HZ66VDQCWSN9,,Linked
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1yeo5jn291916021818,WC5uanry2c21890722324,[href='\\/product\\/01KPXA8E28XAB4HZ66VDQCWSN9'],,a,/product/01KPXA8E28XAB4HZ66VDQCWSN9,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AClzaraj752608439740,WA1qpz40u2983549323,,WA1qpz40u2983549323,WCg4y3ci2c11499559389,[data-test='product-01KPXA8E3KT8JZEXM4VHPP2BV3'],,a,/product/01KPXA8E3KT8JZEXM4VHPP2BV3,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1qpz40u2983549323,WC17rc7wf2c21505972643,[data-test='product-01KPXA8E3KT8JZEXM4VHPP2BV3'],,a,/product/01KPXA8E3KT8JZEXM4VHPP2BV3,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1qpz40u2983549323,WCdq8xb02c31880226564,[data-test='product-01KPXA8E3KT8JZEXM4VHPP2BV3'],,a,/product/01KPXA8E3KT8JZEXM4VHPP2BV3,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAb5523o1a2132815210,WCvtlxev2c02036933933,[alt='Tool\\ Cabinet'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAb5523o1a2132815210,WCleuh9x2c12978708067,[alt='Tool\\ Cabinet'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAb5523o1a2132815210,WC1h05cxx2c22067044403,[alt='Tool\\ Cabinet'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",ACvspfdw741981280137,WA1n5lnpn293435444609,,WA1n5lnpn293435444609,WC1l8d9x22c2871262125,[data-test='product-01KPXA8E2H2E5KDG75NWVPJM7C'],,a,/product/01KPXA8E2H2E5KDG75NWVPJM7C,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAmst6z302892646219,WCy1zt8m2d21109173963,[alt='Claw\\ Hammer\\ with\\ Fiberglass\\ Handle'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC6jw2kt753204742707,WA1yeo5jn291916021818,,WA1yeo5jn291916021818,WC1hthyhp2c1902776147,[data-test='product-01KPXA8E28XAB4HZ66VDQCWSN9'],,a,/product/01KPXA8E28XAB4HZ66VDQCWSN9,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1yeo5jn291916021818,WC5uanry2c21890722324,[href='\\/product\\/01KPXA8E28XAB4HZ66VDQCWSN9'],,a,/product/01KPXA8E28XAB4HZ66VDQCWSN9,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WChqdyev2bf772185572,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WC1ughzzh2c01966497407,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC102ia33612169870380,WAmckr2w291971354390,,WAmckr2w291971354390,WC1aiztf02c279444767,[data-test='product-01KPXA8E222GXK1HGRB4AKJSRB'],,a,/product/01KPXA8E222GXK1HGRB4AKJSRB,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC26eclz62508489694,WAmckr2w291971354390,,WAmckr2w291971354390,WC1aiztf02c279444767,[data-test='product-01KPXA8E222GXK1HGRB4AKJSRB'],,a,/product/01KPXA8E222GXK1HGRB4AKJSRB,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAmckr2w291971354390,WC1p2q7ef2c21219024464,[href='\\/product\\/01KPXA8E222GXK1HGRB4AKJSRB'],,a,/product/01KPXA8E222GXK1HGRB4AKJSRB,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAdnso7y20933259610,WC1ltfsbe2c23506740774,[alt='Combination\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAdnso7y20933259610,WC1f091682c21805944388,[alt='Combination\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC1923s3n5c1995903018,WA6ykly629300231811,,WA6ykly629300231811,WC1hmp52r2c21355620852,[data-test='product-01KPXA8E25GQ944JE8NE85V1HM'],,a,/product/01KPXA8E25GQ944JE8NE85V1HM,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA6ykly629300231811,WC15n3nde2c21615028798,[href='\\/product\\/01KPXA8E25GQ944JE8NE85V1HM'],,a,/product/01KPXA8E25GQ944JE8NE85V1HM,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA6ykly629300231811,WC1tia88b2c2332464948,[href='\\/product\\/01KPXA8E25GQ944JE8NE85V1HM'],,a,/product/01KPXA8E25GQ944JE8NE85V1HM,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAxl34r1142006824629,WC1cqjd632b62018155311,[alt='Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAxl34r1142006824629,WC2tcp6p2b62342015881,[alt='Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAxl34r1142006824629,WC1qq2tcq2b61171987765,[alt='Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC1b8hilz732466580376,WA410a86291921846301,,WA410a86291921846301,WC6za2ph2c22033360173,[data-test='product-01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA410a86291921846301,WC1rfqgjv2c23131141243,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA410a86291921846301,WC1ubbnox2c21450942385,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA410a86291921846301,WCwf6b1m2c2452790482,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1m99dde332781613559,WC15jb65g2d581719130,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1m99dde332781613559,WCaaikp2d5817017764,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1m99dde332781613559,WC1dm5w272d5464993273,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1m99dde332781613559,WCfq0jew2d51462873242,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",ACrrpmj9621295810425,WA1593cvs29202903476,,WA1593cvs29202903476,WC1ntcznw2c2464789052,[data-test='product-01KPXDPE609ZVPEGH3F2ARVXDW'],,a,/product/01KPXDPE609ZVPEGH3F2ARVXDW,,Linked
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",AC1wgdzvv531960112602,WA9jrcsp213559089499,,WA9jrcsp213559089499,WCfk26122c51829736507,#btn-add-to-cart,Add to cart,button,,,Linked
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",AC1tminn6561469969154,WA9jrcsp213559089499,,WA9jrcsp213559089499,WCp4c2wc2c52412176173,#btn-add-to-cart,Add to cart,button,,,Linked
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",ACuz7bvu551153092015,WA9jrcsp213559089499,,WA9jrcsp213559089499,WCp4c2wc2c52412176173,#btn-add-to-cart,Add to cart,button,,,Linked
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WCfru34s2c51556079749,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WC1nvprm02c51344990455,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WClpcdqn2c5372033842,#btn-add-to-cart,Add to cart,button,,,Functional
RQ12,"Given a user on the product details page, when they click Add to cart, then the selected quantity is added to the shopping cart and the cart icon in the header increments to show the total number of items",,,,WA9jrcsp213559089499,WC1ftsjai2c52419981786,#btn-add-to-cart,Add to cart,button,,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC1czoky64b155497487,WA1naow37153960956302,,WA1naow37153960956302,WC2jnm7b29b235089287,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC1qya5sg4a4132624458,WA1naow37153960956302,,WA1naow37153960956302,WCvxs1aj29b597381112,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC1hyuw505f1796013724,WA1naow37153960956302,,WA1naow37153960956302,WC1gsuqaz29b4282799057,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",ACyxlk684d3825757832,WA1naow37153960956302,,WA1naow37153960956302,WCqc6wq329b1273580121,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC6eq7094a3802520711,WA1naow37153960956302,,WA1naow37153960956302,WC2jnm7b29b235089287,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC8c2s8h4c2753997592,WA1naow37153960956302,,WA1naow37153960956302,WC2jnm7b29b235089287,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",AC2r534b4a150258641,WA1naow37153960956302,,WA1naow37153960956302,WCvxs1aj29b597381112,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCsvicvc29b3073069198,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCi917sv29b2105020781,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1vpnao129b731153869,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC10tr16z29b2144987696,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC14c2c2r29b245860038,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC14hisgx29b612575658,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC8elr729f858748325,[data-test='nav-sign-in'],Einloggen,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCfcixmr29f3609729545,[data-test='nav-sign-in'],Einloggen,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WC1ubbc1b2a63075041881,[data-test='nav-sign-in'],Se connecter,a,/auth/login,,Functional
RQ13,"Given the user selects Sign in from the header, then a login form appears with fields for email and password, a Google sign-in button, and a password visibility toggle icon",,,,WA1naow37153960956302,WCww69c729b3787467006,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC3w2ear603484123012,WA1so03e3a762194269,,WA1so03e3a762194269,WCqfi9h02db1101758980,#email,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC868kg611489196751,WA1so03e3a762194269,,WA1so03e3a762194269,WCqfi9h02db1101758980,#email,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",,,,WAuzwxj646403048167,WCn90y7w2e72256654615,#email,,input,,,Functional
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",ACj0t48e5d1343739978,WAhazb8p162171361831,,WAhazb8p162171361831,WCw62h872be4196776079,#password,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC1snjnh5622917227437,WAhazb8p162171361831,,WAhazb8p162171361831,WCw62h872be4196776079,#password,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",AC124tj7i4d2995681007,WA1lb7e6153572766137,,WA1lb7e6153572766137,WCgmngxg29e1024681473,.btnSubmit,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",ACt2w04y4d4176405648,WA1lb7e6153572766137,,WA1lb7e6153572766137,WCgmngxg29e1024681473,.btnSubmit,,input,,,Linked
RQ14,"Given an existing user enters a valid email and password and clicks Sign in, then they are authenticated and redirected to their account or the last page they were on",,,,WA1lb7e6153572766137,WCwvfpu29e3985823375,.btnSubmit,,input,,,Functional
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",AC13g4y0c5d1775656404,WAt7bm21261186730378,,WAt7bm21261186730378,WC1iozxfo2dc4170386606,#btn-add-to-favorites,Add to favourites,button,,,Linked
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1ki1re22dc2626641247,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1qvp0x02dc1282654063,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WCg70tgo2dc3320679188,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WC1yvz5kx2dc3512346498,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ15," Given the user is viewing a product, when they click Add to favourites, then that product is saved to their favourites or wish-list (available once signed in)",,,,WAt7bm21261186730378,WCnywtdy2dc3330945760,#btn-add-to-favorites,Add to favourites,button,,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACjmacl3732498795718,WA5so563292291471623,,WA5so563292291471623,WC12rgslm2c21473354643,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'],,a,/product/01KPXDPE6P3BP3BHRZCTCJS8BR,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA5so563292291471623,WC1wumsf22c21583763910,[data-test='product-01KPXDPE6P3BP3BHRZCTCJS8BR'],,a,/product/01KPXDPE6P3BP3BHRZCTCJS8BR,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA5so563292291471623,WC1glsagg2c2452109638,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'],,a,/product/01KPXDPE6P3BP3BHRZCTCJS8BR,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA5so563292291471623,WCv8kdvm2c21166403417,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'],,a,/product/01KPXDPE6P3BP3BHRZCTCJS8BR,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA5so563292291471623,WC1fdwibq2c23242393030,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'],,a,/product/01KPXDPE6P3BP3BHRZCTCJS8BR,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACx5bry5723660792602,WAja00w029569068898,,WAja00w029569068898,WC1ptfmj52c21707021702,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAja00w029569068898,WCh05n8x2c32845703984,[data-test='product-01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAja00w029569068898,WCewnxpq2c22480130572,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAja00w029569068898,WC1ybfw2x2c24282817066,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAja00w029569068898,WC1sp0to72c22305156684,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAja00w029569068898,WCusvh0w2c23320017199,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'],,a,/product/01KPXDPE6RFHXAVKRREJZFHWAA,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1f1fxkw6b1234597117,WAhlhf1b2998791395,,WAhlhf1b2998791395,WCcicd822c23214441485,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'],,a,/product/01KPXDPE6KF3XNNJYWWVKY18MB,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAhlhf1b2998791395,WC1wovje12c2556477498,[data-test='product-01KPXDPE6KF3XNNJYWWVKY18MB'],,a,/product/01KPXDPE6KF3XNNJYWWVKY18MB,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAhlhf1b2998791395,WC9mr6302c21396871111,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'],,a,/product/01KPXDPE6KF3XNNJYWWVKY18MB,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAhlhf1b2998791395,WCpv8at12c212790152,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'],,a,/product/01KPXDPE6KF3XNNJYWWVKY18MB,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WAhlhf1b2998791395,WC1dnb2jv2c24078889838,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'],,a,/product/01KPXDPE6KF3XNNJYWWVKY18MB,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",AC1nwrzg732991121899,WA410a86291921846301,,WA410a86291921846301,WC46ehpl2c21398181748,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA410a86291921846301,WC1rfqgjv2c23131141243,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA410a86291921846301,WC1ubbnox2c21450942385,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA410a86291921846301,WCwf6b1m2c2452790482,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'],,a,/product/01KPXDPE6HZ13GDWNTFZRT8JN2,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",ACh8esms674278413758,WA1xq93853166632,,WA1xq93853166632,WC1mhux8m2a01582343028,[href='\\/product\\/01KPXDPE6W9W8DXZCHBXB27Z2B'] a,More information,a,#,,Linked
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC16wwzvb29f3200930062,[href='\\/product\\/01KPXDPE6HZ13GDWNTFZRT8JN2'] a,More information,a,#,< 1 Unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC16wwzvb29f3200930062,[href='\\/product\\/01KPXA8E2BA87H829Q79GSJKR6'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1340unp29f250332981,[href='\\/product\\/01KPXDPE6RFHXAVKRREJZFHWAA'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1340unp29f250332981,[href='\\/product\\/01KPXA8E2E0FJ85Z12W4WRMTV3'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC47rzk42a01545964576,[href='\\/product\\/01KPXDPE6ZZP1C2YNZEBRVB28S'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC47rzk42a01545964576,[href='\\/product\\/01KPXA8E2JE53BXF6J5G6F70BF'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCdbfz4629f2306771767,[href='\\/product\\/01KPXDPE6KF3XNNJYWWVKY18MB'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCdbfz4629f2306771767,[href='\\/product\\/01KPXA8E2CJ1BEQA8Y7R7CGKJ6'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC7ke56l2a0232980220,[href='\\/product\\/01KPXA8E2F750AYB3BVH4JQTZM'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC7ke56l2a0232980220,[href='\\/product\\/01KPXDPE6T7N7QPG3EVP3TF5HZ'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCw9fapt29f482537528,[href='\\/product\\/01KPXA8E2DSWP35PRTYEHFWS0V'] a,More information,a,#,< 1 unique widget,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WCw9fapt29f482537528,[href='\\/product\\/01KPXDPE6P3BP3BHRZCTCJS8BR'] a,More information,a,#,,Functional
RQ16,"Given the user clicks More information under a related product, then the application navigates to the details page for that product",,,,WA1xq93853166632,WC1ev6coy29f1763808134,[href='\\/product\\/01KPXA8E25GQ944JE8NE85V1HM'] a,More information,a,#,< 1 unique widget,Functional
