Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1nxa42n2932962982600,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1av33lf2932095118012,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC6gn8u22933381624354,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1wfl2pd2933021316306,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WCeaf6rk2932032838125,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1kyujx32931099036245,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1rr19mq2933580422979,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC1hkauwg2933783321514,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC4oepeg2932344551878,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1mttbt5133429021924,WC19zdarn2932519241863,[aria-label='Previous'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACeps5cn5b796648107,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1qbczya28f546301671,[aria-label='Next'],,a,,,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACeb9l0w5a3258302808,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1qbczya28f546301671,[aria-label='Next'],,a,,,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACia4cuf5a1259380100,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1qbczya28f546301671,[aria-label='Next'],,a,,,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",AC98r9fa5b184003625,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1qbczya28f546301671,[aria-label='Next'],,a,,,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",AC1938mp14a3565011464,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1fnmnbl28f4113536424,[aria-label='Next'],,a,,,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACs46wg15b1996777825,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1xbke8g28e1887058199,[aria-label='Next'],,a,,,Orphan-Action
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WCqci4bo28f3154931693,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC6qfdo128f2863267416,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC11d3kvs28f533100230,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC147utzk28f655149296,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC1fqr8zp28f1975340232,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC1pre3n928f3360593217,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC1bkvkjm28f3954789351,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WCincuvm28f4026113694,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC1mcuemm28f1750041790,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC9gy94m28f40920786,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WA1h9o5u5f2863946004,WC15jlgbp28f1179792012,[aria-label='Next'],,a,,,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACrvkfdt4b3898915441,WAqfne17113344939069,,WAqfne17113344939069,WC1hzxaqe293493244773,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WC15z43hh293926558971,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WC6wux4z2932881070065,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WCnd93in2932819217915,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WC18xr2ml2931627164565,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WC1vdd85i2934270524894,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAqfne17113344939069,WCs17a6h293294205620,[aria-label='Page-3'],3,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",AC1e9hcxi4c2997762416,WAski2wa113016184242,,WAski2wa113016184242,WCxxz0cs2931881095415,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAski2wa113016184242,WCo57osq2932627038952,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAski2wa113016184242,WC1o42kfc2931501154,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAski2wa113016184242,WCcdh18u2933102370457,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAski2wa113016184242,WC17058gl293226877959,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAski2wa113016184242,WC1djgtgr2931428442573,[aria-label='Page-4'],4,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",ACftf7a55d1727944634,WAoasp64111559950418,,WAoasp64111559950418,WCtdo76n2932694298092,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Linked
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WC1sfxdj52931007956198,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WC2flajz2931227103131,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WCx29hrq2934232811269,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WCo039nx2932177977845,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WCit2g822934121236419,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WCcjcqvn2931950686066,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WC1w9oj382931508334957,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WC94t1v02933561228941,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WCva0yc42933195791585,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ9,"Given the catalogue has more products than fit on one page, when the user clicks the page number buttons at the bottom (1 2 3) or the left/right arrows, then the next or previous page of products is loaded",,,,WAoasp64111559950418,WC1ei0k85293447161001,[aria-label='Page-2'],2,a,,Only true in relaxed model due to numeric-only widget,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",ACdsn250753245094868,WA1lf40ia291211439638,,WA1lf40ia291211439638,WC1fe01ss2c11944837205,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Linked
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",AC1cskmwi731211907689,WA1lf40ia291211439638,,WA1lf40ia291211439638,WC10h1w02c21940727179,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Linked
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1lf40ia291211439638,WC1j74m8c2c13707201724,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1lf40ia291211439638,WCncbaod2c13384403703,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1lf40ia291211439638,WC199o0vk2c13893331972,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1lf40ia291211439638,WC1gb5ww42c2730970899,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",ACk5fqfp663268010062,WA1xq93853166632,,WA1xq93853166632,WCuh6wj429f3537044307,[href='\\/product\\/01KKGV8J8Q86SY1WCTGFXP5RJV'] a,More information,a,#,,Linked
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",AClu7hdh733386009442,WA1g9zlo929249563734,,WA1g9zlo929249563734,WCnnaxfn2c147177730,[data-test='product-01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Linked
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1g9zlo929249563734,WC1umq8ac2c13097352864,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1g9zlo929249563734,WCrgfhv72c12916308203,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1g9zlo929249563734,WChiywif2c12569778259,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1g9zlo929249563734,WC1sfb0952c22262025696,[href='\\/product\\/01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Functional
RQ10,"Given a product is unavailable, then the product card shows an ""Out of stock"" message and disables actions to add it to the cart",,,,WA1g9zlo929249563734,WC1pfqqzs2c13364504697,[data-test='product-01KKGV8J8GJQZA8KR5JEC8DSNV'],,a,/product/01KKGV8J8GJQZA8KR5JEC8DSNV,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC1tjsk5d72456318347,WAbecom9293908880788,,WAbecom9293908880788,WC1nxsgv92c13943916672,[data-test='product-01KKGMCVXN6EPFJ6KN7A554XD6'],,a,/product/01KKGMCVXN6EPFJ6KN7A554XD6,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAbecom9293908880788,WCisz4w02c33848017049,[data-test='product-01KKGMCVXN6EPFJ6KN7A554XD6'],,a,/product/01KKGMCVXN6EPFJ6KN7A554XD6,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1jtonwc1a420367293,WC900xdr2b82252715387,[alt='Circular\\ Saw'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1jtonwc1a420367293,WChkan942ba2920571963,[alt='Circular\\ Saw'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC1bft5ws63384730593,WA3q9w2c291560625426,,WA3q9w2c291560625426,WC17xcgkp2c34159667936,[data-test='product-01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA3q9w2c291560625426,WCyaqj4k2c13655969654,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA3q9w2c291560625426,WC7p96b22c12524676863,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA3q9w2c291560625426,WCod9xrs2c13977333710,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA3q9w2c291560625426,WC1abtil2c12786215833,[href='\\/product\\/01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA3q9w2c291560625426,WC15bvlv02c33555744073,[data-test='product-01KKGQTR93JAZS1EWAKHVXJ9RJ'],,a,/product/01KKGQTR93JAZS1EWAKHVXJ9RJ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WC10q6vge2bd3851912541,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WC1i4rhgk2bb2656545583,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WCzys5dq2bb2346653148,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WC187aw3s2bb91506168,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WCtjusl92bb3974640191,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1b4w22l1a2073164188,WCy4q0qp2bd957173278,[alt='Bolt\\ Cutters'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",ACdsn250753245094868,WA1lf40ia291211439638,,WA1lf40ia291211439638,WC1fe01ss2c11944837205,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1lf40ia291211439638,WC1j74m8c2c13707201724,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1lf40ia291211439638,WC10h1w02c21940727179,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1lf40ia291211439638,WCncbaod2c13384403703,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1lf40ia291211439638,WC199o0vk2c13893331972,[href='\\/product\\/01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1lf40ia291211439638,WC1gb5ww42c2730970899,[data-test='product-01KKGQTR96G38D8XPM91C8WCPQ'],,a,/product/01KKGQTR96G38D8XPM91C8WCPQ,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WChqdyev2bf772185572,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WC1k5dhok2bf2576357347,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WC2sbfrq2c0564814323,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WCoak64l2bf587569095,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WC1a7wwbs2bf45349172,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA1q6gtw61e1824535171,WCzb8z332c0365728188,[alt='Long\\ Nose\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",AC6tjwji641660363457,WA5uaflh29441256360,,WA5uaflh29441256360,WCo2d2dl2c21762523415,[data-test='product-01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Linked
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA5uaflh29441256360,WC8ekafj2c11742068217,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA5uaflh29441256360,WCsge5802c14017315516,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA5uaflh29441256360,WC1edqvf72c13469029455,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA5uaflh29441256360,WC1zmxn22c11471945887,[href='\\/product\\/01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WA5uaflh29441256360,WClgw7nw2c21293082302,[data-test='product-01KKGQTR8TVPHQQW608HJZPQ2A'],,a,/product/01KKGQTR8TVPHQQW608HJZPQ2A,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAdnso7y20933259610,WC1ltfsbe2c23506740774,[alt='Combination\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAdnso7y20933259610,WCi4wb3z2c12490523748,[alt='Combination\\ Pliers'],,img,,,Functional
RQ11,"Given the user clicks a product card, then a detailed page opens showing a large product image, name, brand, price, CO2 rating and descriptive text",,,,WAdnso7y20933259610,WC126q5wg2c13830516683,[alt='Combination\\ Pliers'],,img,,,Functional
